14.4	6.3
24.8	6.3
53.7	16.7
70.2	30.5
70.2	35.5
121.1	43.3
128.8	52.4
160.2	56
198.4	56.6
241	88.1
255.7	88.4
264.7	88.1
340	119.5
346	119.5
403.8	144.2
434	152.8
453.3	155.6
482.8	158.7
517.2	176.3
522.8	176.5
547.1	182.8
551.3	182.2
562.1	188.9
570.4	191.8
577.1	188.9
564.7	193.1
580.3	202.7
646	207.1
605.3	209.2
641.4	209.6
650.6	212.5
677.9	212.5
679.1	212.5
720.6	228.3
692.9	239.8
762.3	249
804.3	254.1
823.2	259.3
809.1	260.2
