600	2.613
610	2.917
620	3.244
630	3.599
640	3.989
650	4.421
660	4.883
670	5.34
680	5.806
690	6.29
700	6.787
710	7.303
720	7.832
730	8.372
740	8.922
750	9.48
760	10.04
770	10.61
780	11.18
790	11.75
800	12.32
810	12.89
820	13.45
830	14.01
840	14.56
850	15.12
860	15.67
870	16.22
880	16.77
890	17.32
900	17.86
