600,48.43
610,51.8
620,55.21
630,58.65
640,62.11
650,65.57
660,68.98
670,72.28
680,75.58
690,78.93
700,82.25
710,85.4
720,88.44
730,91.4
740,94.27
750,97.07
760,99.88
770,102.6
780,105.2
790,107.8
800,110.2
810,112.4
820,114.5
830,116.5
840,118.3
850,120.1
860,121.7
870,123.2
880,124.6
890,125.9
900,127.1
